iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion
BRA,Brazil,PIAUI,2016,3,655,20.5022,97.9218,38.8,21.64,3.02,66.66,3194780,12.69
BRA,Brazil,PIAUI,2016,4,1548,48.454,97.9218,39.08,22.46,0.27,51.87,3194780,12.69
BRA,Brazil,PIAUI,2016,5,1017,31.8332,97.9218,38.88,22.73,0.4,47.4,3194780,12.69
BRA,Brazil,PIAUI,2016,6,438,13.7099,97.9218,38.09,19.76,0.05,44.27,3194780,12.69
BRA,Brazil,PIAUI,2016,7,246,7.7001,97.9218,38.17,19.94,0.0,40.31,3194780,12.69
BRA,Brazil,PIAUI,2016,8,131,4.1004,97.9218,39.71,20.61,0.0,35.85,3194780,12.69
BRA,Brazil,PIAUI,2016,9,74,2.3163,97.9218,40.02,22.41,0.52,35.93,3194780,12.69
BRA,Brazil,PIAUI,2016,10,101,3.1614,97.9218,41.34,22.9,0.29,36.34,3194780,12.69
BRA,Brazil,PIAUI,2016,11,69,2.1598,97.9218,41.39,23.85,0.6,41.64,3194780,12.69
BRA,Brazil,PIAUI,2016,12,99,3.0988,97.9218,40.17,21.0,2.16,53.07,3194780,12.69
BRA,Brazil,PIAUI,2017,1,187,5.8301,98.1979,39.23,21.36,2.75,60.43,3207516,12.7406
BRA,Brazil,PIAUI,2017,2,253,7.8877,98.1979,37.01,20.86,4.57,76.46,3207516,12.7406
BRA,Brazil,PIAUI,2017,3,576,17.9578,98.1979,37.06,20.01,3.12,72.06,3207516,12.7406
BRA,Brazil,PIAUI,2017,4,1107,34.5127,98.1979,38.73,20.03,2.16,61.44,3207516,12.7406
BRA,Brazil,PIAUI,2017,5,1334,41.5898,98.1979,38.42,23.02,0.68,47.82,3207516,12.7406
BRA,Brazil,PIAUI,2017,6,772,24.0685,98.1979,36.89,20.99,0.3,48.75,3207516,12.7406
BRA,Brazil,PIAUI,2017,7,504,15.7131,98.1979,35.66,19.04,0.0,45.32,3207516,12.7406
BRA,Brazil,PIAUI,2017,8,221,6.8901,98.1979,37.96,20.66,0.0,38.32,3207516,12.7406
BRA,Brazil,PIAUI,2017,9,109,3.3983,98.1979,39.05,20.72,0.0,40.15,3207516,12.7406
BRA,Brazil,PIAUI,2017,10,82,2.5565,98.1979,41.24,22.85,1.62,35.78,3207516,12.7406
BRA,Brazil,PIAUI,2017,11,56,1.7459,98.1979,39.18,22.03,1.78,53.07,3207516,12.7406
BRA,Brazil,PIAUI,2017,12,140,4.3647,98.1979,41.07,22.06,2.46,56.95,3207516,12.7406
BRA,Brazil,PIAUI,2018,1,208,6.4591,98.558,37.92,21.54,2.28,61.3,3220253,12.7912
BRA,Brazil,PIAUI,2018,2,199,6.1796,98.558,37.32,20.82,9.16,82.33,3220253,12.7912
BRA,Brazil,PIAUI,2018,3,228,7.0802,98.558,33.4,19.8,4.75,78.78,3220253,12.7912
BRA,Brazil,PIAUI,2018,4,277,8.6018,98.558,35.8,18.77,1.94,70.33,3220253,12.7912
BRA,Brazil,PIAUI,2018,5,278,8.6329,98.558,37.07,21.86,0.21,49.13,3220253,12.7912
BRA,Brazil,PIAUI,2018,6,192,5.9623,98.558,36.94,19.81,0.03,45.08,3220253,12.7912
BRA,Brazil,PIAUI,2018,7,157,4.8754,98.558,36.67,19.96,0.01,41.76,3220253,12.7912
BRA,Brazil,PIAUI,2018,8,106,3.2917,98.558,38.33,20.89,0.0,35.28,3220253,12.7912
BRA,Brazil,PIAUI,2018,9,84,2.6085,98.558,40.22,20.97,0.11,34.15,3220253,12.7912
BRA,Brazil,PIAUI,2018,10,50,1.5527,98.558,40.68,23.71,1.39,41.75,3220253,12.7912
BRA,Brazil,PIAUI,2018,11,39,1.2111,98.558,40.79,21.87,1.36,45.24,3220253,12.7912
BRA,Brazil,PIAUI,2018,12,116,3.6022,98.558,36.03,20.1,5.43,70.86,3220253,12.7912
BRA,Brazil,PIAUI,2019,1,186,5.7532,98.7731,38.08,22.52,1.44,58.41,3232989,12.8418
BRA,Brazil,PIAUI,2019,2,274,8.4751,98.7731,33.65,20.92,7.36,78.39,3232989,12.8418
BRA,Brazil,PIAUI,2019,3,1034,31.9828,98.7731,33.54,21.66,3.85,79.68,3232989,12.8418
BRA,Brazil,PIAUI,2019,4,1491,46.1183,98.7731,35.57,21.38,3.56,75.78,3232989,12.8418
BRA,Brazil,PIAUI,2019,5,1984,61.3674,98.7731,37.32,18.55,1.29,59.63,3232989,12.8418
BRA,Brazil,PIAUI,2019,6,1615,49.9538,98.7731,36.71,20.35,0.27,51.51,3232989,12.8418
BRA,Brazil,PIAUI,2019,7,711,21.992,98.7731,37.55,20.02,0.18,47.39,3232989,12.8418
BRA,Brazil,PIAUI,2019,8,293,9.0628,98.7731,37.99,20.14,0.0,40.59,3232989,12.8418
BRA,Brazil,PIAUI,2019,9,157,4.8562,98.7731,40.09,21.33,0.04,35.32,3232989,12.8418
BRA,Brazil,PIAUI,2019,10,92,2.8457,98.7731,40.49,24.17,0.31,36.43,3232989,12.8418
BRA,Brazil,PIAUI,2019,11,94,2.9075,98.7731,41.52,24.19,0.53,38.71,3232989,12.8418
BRA,Brazil,PIAUI,2019,12,104,3.2168,98.7731,41.18,23.42,1.28,43.87,3232989,12.8418
BRA,Brazil,PIAUI,2020,1,118,3.6356,99.0721,36.31,21.81,4.41,73.9,3245726,12.8924
BRA,Brazil,PIAUI,2020,2,206,6.3468,99.0721,37.94,21.36,3.15,71.76,3245726,12.8924
BRA,Brazil,PIAUI,2020,3,336,10.3521,99.0721,33.67,21.51,5.56,80.18,3245726,12.8924
BRA,Brazil,PIAUI,2020,4,371,11.4304,99.0721,38.29,20.26,3.99,76.5,3245726,12.8924
BRA,Brazil,PIAUI,2020,5,555,17.0994,99.0721,37.53,22.24,0.32,58.34,3245726,12.8924
BRA,Brazil,PIAUI,2020,6,210,6.47,99.0721,36.66,21.02,0.09,49.75,3245726,12.8924
BRA,Brazil,PIAUI,2020,7,139,4.2826,99.0721,36.84,20.25,0.0,44.01,3245726,12.8924
BRA,Brazil,PIAUI,2020,8,103,3.1734,99.0721,38.96,20.25,0.0,40.26,3245726,12.8924
BRA,Brazil,PIAUI,2020,9,57,1.7562,99.0721,41.04,21.28,0.0,35.0,3245726,12.8924
BRA,Brazil,PIAUI,2020,10,32,0.9859,99.0721,41.01,23.59,0.7,36.16,3245726,12.8924
BRA,Brazil,PIAUI,2020,11,54,1.6637,99.0721,39.74,20.45,4.19,60.89,3245726,12.8924
BRA,Brazil,PIAUI,2020,12,41,1.2632,99.0721,39.07,22.67,1.57,51.01,3245726,12.8924
BRA,Brazil,PIAUI,2021,1,119,3.652,99.4273,38.77,21.6,2.24,59.86,3258462,12.943
BRA,Brazil,PIAUI,2021,2,165,5.0637,99.4273,38.77,21.52,3.69,68.14,3258462,12.943
BRA,Brazil,PIAUI,2021,3,205,6.2913,99.4273,37.85,20.62,1.73,63.62,3258462,12.943
BRA,Brazil,PIAUI,2021,4,366,11.2323,99.4273,38.74,21.23,3.18,62.29,3258462,12.943
BRA,Brazil,PIAUI,2021,5,668,20.5005,99.4273,38.63,21.83,0.02,46.9,3258462,12.943
BRA,Brazil,PIAUI,2021,6,554,17.0019,99.4273,37.71,21.32,0.02,42.5,3258462,12.943
BRA,Brazil,PIAUI,2021,7,503,15.4367,99.4273,39.35,20.98,0.06,43.39,3258462,12.943
BRA,Brazil,PIAUI,2021,8,588,18.0453,99.4273,38.71,19.76,0.02,38.83,3258462,12.943
BRA,Brazil,PIAUI,2021,9,154,4.7262,99.4273,40.19,23.55,0.05,33.44,3258462,12.943
BRA,Brazil,PIAUI,2021,10,111,3.4065,99.4273,40.59,21.08,1.36,42.77,3258462,12.943
BRA,Brazil,PIAUI,2021,11,119,3.652,99.4273,38.24,22.69,3.97,63.14,3258462,12.943
BRA,Brazil,PIAUI,2021,12,209,6.4141,99.4273,39.04,20.66,3.24,63.34,3258462,12.943
BRA,Brazil,PIAUI,2022,1,766,23.4165,99.6149,37.28,20.94,3.18,71.59,3271199,12.9936
BRA,Brazil,PIAUI,2022,2,1722,52.6412,99.6149,37.91,21.58,3.44,66.01,3271199,12.9936
BRA,Brazil,PIAUI,2022,3,5800,177.305,99.6149,36.71,21.19,3.76,73.46,3271199,12.9936
BRA,Brazil,PIAUI,2022,4,10100,308.7553,99.6149,36.87,21.21,1.69,63.25,3271199,12.9936
BRA,Brazil,PIAUI,2022,5,7958,243.2747,99.6149,37.93,20.35,1.42,56.06,3271199,12.9936
BRA,Brazil,PIAUI,2022,6,3208,98.068,99.6149,36.78,19.83,0.6,51.73,3271199,12.9936
BRA,Brazil,PIAUI,2022,7,1360,41.575,99.6149,36.66,19.85,0.3,47.01,3271199,12.9936
BRA,Brazil,PIAUI,2022,8,312,9.5378,99.6149,38.72,19.31,0.04,41.33,3271199,12.9936
BRA,Brazil,PIAUI,2022,9,122,3.7295,99.6149,39.81,19.91,0.78,37.34,3271199,12.9936
BRA,Brazil,PIAUI,2022,10,125,3.8212,99.6149,40.27,21.26,1.16,39.05,3271199,12.9936
BRA,Brazil,PIAUI,2022,11,130,3.9741,99.6149,38.6,20.51,4.87,65.03,3271199,12.9936
BRA,Brazil,PIAUI,2022,12,94,2.8736,99.6149,37.81,20.99,2.8,61.23,3271199,12.9936
BRA,Brazil,RIO DE JANEIRO,2014,1,1322,8.2565,97.4719,34.32,22.11,1.88,78.53,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,2,904,5.6459,97.4719,34.27,22.04,1.09,73.3,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,3,973,6.0768,97.4719,34.47,22.1,3.11,79.2,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,4,717,4.478,97.4719,30.93,17.88,4.42,80.51,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,5,653,4.0783,97.4719,32.17,17.67,1.0,78.06,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,6,581,3.6286,97.4719,30.9,17.26,1.41,78.63,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,7,347,2.1672,97.4719,28.48,16.36,1.84,78.76,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,8,471,2.9416,97.4719,32.44,14.7,0.99,76.32,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,9,400,2.4982,97.4719,34.59,16.62,0.87,76.58,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,10,359,2.2421,97.4719,34.06,16.76,1.64,74.73,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,11,401,2.5044,97.4719,32.15,18.53,2.79,78.35,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2014,12,500,3.1227,97.4719,35.58,20.32,2.28,76.17,16011677,366.4326
BRA,Brazil,RIO DE JANEIRO,2015,1,2597,16.2139,97.7078,36.56,23.36,2.78,73.22,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,2,3720,23.2252,97.7078,34.33,22.68,5.02,79.1,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,3,11927,74.4641,97.7078,31.84,21.86,8.31,82.78,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,4,14462,90.2909,97.7078,30.23,20.68,3.04,80.03,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,5,15710,98.0826,97.7078,30.16,18.88,2.16,79.81,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,6,5959,37.204,97.7078,31.07,17.42,2.18,78.31,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,7,3241,20.2346,97.7078,29.35,17.97,0.54,78.38,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,8,2671,16.6759,97.7078,31.62,17.1,0.74,76.86,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,9,1437,8.9717,97.7078,35.0,17.49,5.47,79.71,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,10,1421,8.8718,97.7078,35.18,18.89,1.61,77.76,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,11,4203,26.2407,97.7078,31.34,20.59,15.74,86.23,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2015,12,6457,40.3131,97.7078,33.79,20.73,6.81,83.67,16017114,366.5571
BRA,Brazil,RIO DE JANEIRO,2016,1,19940,124.4496,97.9218,31.71,20.86,15.95,85.82,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,2,16773,104.6837,97.9218,32.35,23.1,8.14,84.68,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,3,18104,112.9907,97.9218,31.3,22.38,7.85,86.11,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,4,17396,108.572,97.9218,31.04,19.34,1.2,81.31,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,5,7628,47.6079,97.9218,30.66,18.47,0.96,81.14,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,6,1662,10.3729,97.9218,25.97,13.88,3.73,84.21,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,7,1097,6.8466,97.9218,29.91,15.77,0.08,77.34,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,8,430,2.6837,97.9218,32.17,16.09,0.94,75.7,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,9,392,2.4466,97.9218,32.07,17.65,1.87,78.73,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,10,535,3.339,97.9218,36.02,18.43,2.9,79.62,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,11,831,5.1864,97.9218,30.27,17.79,18.53,83.53,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2016,12,3334,20.8082,97.9218,33.13,19.79,9.27,83.33,16022552,366.6815
BRA,Brazil,RIO DE JANEIRO,2017,1,1909,11.9104,98.1979,32.22,23.74,6.73,82.72,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,2,1423,8.8782,98.1979,31.56,22.62,4.31,83.23,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,3,1469,9.1652,98.1979,31.9,20.87,7.15,83.0,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,4,1639,10.2259,98.1979,29.64,19.95,3.25,81.87,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,5,971,6.0582,98.1979,28.6,17.99,2.45,83.66,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,6,720,4.4921,98.1979,29.11,16.36,2.28,83.38,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,7,590,3.6811,98.1979,27.57,16.17,0.67,80.6,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,8,309,1.9279,98.1979,31.8,15.71,1.83,77.63,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,9,305,1.9029,98.1979,30.14,15.82,0.8,73.6,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,10,498,3.1071,98.1979,33.43,18.06,2.8,76.93,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,11,495,3.0883,98.1979,34.64,18.34,7.52,78.55,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2017,12,863,5.3843,98.1979,33.2,19.79,5.53,84.55,16027989,366.8059
BRA,Brazil,RIO DE JANEIRO,2018,1,1301,8.1143,98.558,33.01,22.24,7.92,85.17,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,2,1693,10.5592,98.558,32.19,22.23,13.02,83.7,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,3,2686,16.7525,98.558,31.58,22.36,7.09,83.93,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,4,3327,20.7504,98.558,30.34,18.7,7.42,84.73,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,5,1516,9.4552,98.558,28.37,16.86,1.14,84.03,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,6,909,5.6694,98.558,28.86,17.42,1.99,81.6,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,7,936,5.8378,98.558,28.29,16.71,0.73,80.2,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,8,423,2.6382,98.558,30.29,16.45,2.59,81.59,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,9,370,2.3077,98.558,33.1,16.33,2.12,78.94,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,10,346,2.158,98.558,32.98,18.12,4.72,82.7,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,11,455,2.8378,98.558,32.05,19.99,10.65,84.94,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2018,12,989,6.1684,98.558,31.65,18.9,6.84,81.99,16033426,366.9304
BRA,Brazil,RIO DE JANEIRO,2019,1,1314,8.1926,98.7731,32.67,22.44,4.68,81.06,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,2,1164,7.2574,98.7731,33.33,22.11,10.27,82.69,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,3,4859,30.2952,98.7731,30.72,22.52,8.18,82.62,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,4,7869,49.0621,98.7731,32.27,22.02,6.42,81.33,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,5,8685,54.1497,98.7731,30.16,20.07,4.21,82.35,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,6,4389,27.3648,98.7731,30.5,17.56,0.98,80.66,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,7,1042,6.4967,98.7731,29.6,16.48,0.31,75.6,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,8,518,3.2297,98.7731,32.12,15.61,2.7,77.07,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,9,502,3.1299,98.7731,36.41,17.23,3.83,78.98,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,10,379,2.363,98.7731,32.4,18.16,5.19,81.16,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,11,445,2.7745,98.7731,33.38,18.6,7.82,84.82,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2019,12,768,4.7884,98.7731,30.72,19.07,7.83,85.77,16038863,367.0548
BRA,Brazil,RIO DE JANEIRO,2020,1,880,5.4848,99.0721,32.25,22.1,6.6,84.41,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,2,999,6.2265,99.0721,31.81,21.77,14.43,86.22,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,3,880,5.4848,99.0721,30.26,21.0,5.63,84.06,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,4,407,2.5367,99.0721,28.41,19.23,1.07,80.42,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,5,277,1.7265,99.0721,28.29,17.08,3.63,79.66,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,6,130,0.8103,99.0721,29.8,17.3,0.56,80.09,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,7,120,0.7479,99.0721,29.79,17.37,1.47,78.46,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,8,105,0.6544,99.0721,31.81,16.39,2.68,77.26,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,9,92,0.5734,99.0721,33.55,19.02,3.57,80.2,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,10,95,0.5921,99.0721,35.56,19.33,4.77,81.34,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,11,177,1.1032,99.0721,30.46,19.01,7.37,83.75,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2020,12,195,1.2154,99.0721,32.34,22.02,20.91,87.94,16044300,367.1792
BRA,Brazil,RIO DE JANEIRO,2021,1,155,0.9657,99.4273,32.56,21.29,6.58,82.94,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,2,163,1.0156,99.4273,32.02,21.08,10.79,85.51,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,3,408,2.5421,99.4273,31.6,23.03,6.16,83.21,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,4,545,3.3957,99.4273,28.26,19.61,2.2,79.43,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,5,490,3.053,99.4273,31.13,18.32,2.47,79.07,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,6,285,1.7757,99.4273,27.56,16.74,0.76,80.87,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,7,206,1.2835,99.4273,30.16,14.81,0.31,76.75,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,8,168,1.0467,99.4273,33.73,16.04,1.32,77.74,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,9,84,0.5234,99.4273,36.13,16.03,0.73,80.43,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,10,69,0.4299,99.4273,31.62,16.95,8.79,84.06,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,11,105,0.6542,99.4273,30.42,17.68,6.75,82.59,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2021,12,87,0.5421,99.4273,31.47,20.28,12.13,84.52,16049737,367.3036
BRA,Brazil,RIO DE JANEIRO,2022,1,168,1.0464,99.6149,32.23,21.77,9.58,87.22,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,2,358,2.2298,99.6149,30.04,21.59,10.2,86.51,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,3,1025,6.3842,99.6149,31.99,21.27,2.37,83.82,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,4,1763,10.9809,99.6149,30.21,20.24,6.61,84.11,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,5,3443,21.4448,99.6149,30.64,15.29,1.37,80.65,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,6,1274,7.9351,99.6149,28.21,15.94,1.45,81.57,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,7,974,6.0666,99.6149,30.59,17.28,0.74,78.61,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,8,433,2.6969,99.6149,30.39,16.26,1.25,76.06,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,9,344,2.1426,99.6149,31.89,15.29,4.1,78.17,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,10,540,3.3634,99.6149,32.99,18.21,2.99,82.1,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,11,400,2.4914,99.6149,30.8,18.53,5.2,81.05,16055174,367.4281
BRA,Brazil,RIO DE JANEIRO,2022,12,416,2.5911,99.6149,29.77,19.66,7.3,84.55,16055174,367.4281
BRA,Brazil,RIO GRANDE DO NORTE,2014,1,544,16.9316,97.4719,36.56,22.31,1.06,62.09,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,2,952,29.6303,97.4719,36.56,21.7,0.97,66.19,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,3,1239,38.563,97.4719,36.59,20.91,4.49,72.15,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,4,1366,42.5157,97.4719,35.68,21.8,2.71,75.58,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,5,2098,65.2987,97.4719,34.77,20.07,2.76,72.02,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,6,1549,48.2115,97.4719,33.77,19.58,4.43,77.94,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,7,902,28.0741,97.4719,31.54,18.73,2.12,76.17,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,8,760,23.6544,97.4719,34.65,19.22,0.36,68.28,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,9,461,14.3483,97.4719,35.36,20.08,0.91,67.0,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,10,488,15.1886,97.4719,35.44,21.25,0.32,62.66,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,11,714,22.2227,97.4719,36.19,21.18,0.3,61.14,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2014,12,502,15.6244,97.4719,35.44,22.06,0.29,62.83,3212928,60.8394
BRA,Brazil,RIO GRANDE DO NORTE,2015,1,1486,46.0896,97.7078,36.42,21.65,0.63,63.47,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,2,2588,80.2691,97.7078,36.17,22.53,2.56,67.9,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,3,6808,211.1562,97.7078,33.72,21.63,5.23,79.41,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,4,5989,185.7542,97.7078,34.74,21.05,2.26,76.83,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,5,2938,91.1247,97.7078,35.71,21.48,0.68,70.05,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,6,735,22.7967,97.7078,34.77,20.52,1.86,71.97,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,7,408,12.6545,97.7078,32.41,19.57,2.11,76.81,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,8,296,9.1807,97.7078,34.68,18.87,0.15,66.35,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,9,202,6.2652,97.7078,35.69,20.8,0.07,61.35,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,10,243,7.5369,97.7078,36.3,21.61,0.18,60.16,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,11,489,15.1668,97.7078,37.24,21.86,0.01,59.59,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2015,12,682,21.1528,97.7078,36.45,22.87,0.53,63.45,3224153,61.0519
BRA,Brazil,RIO GRANDE DO NORTE,2016,1,6501,200.9348,97.9218,35.5,22.5,5.24,76.67,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,2,19911,615.415,97.9218,34.91,21.29,2.41,75.59,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,3,14827,458.2772,97.9218,36.49,22.91,1.97,70.38,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,4,6827,211.0109,97.9218,34.57,22.53,2.57,77.25,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,5,4343,134.2347,97.9218,35.12,20.34,1.7,74.27,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,6,1857,57.3967,97.9218,34.46,19.6,1.67,73.33,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,7,1039,32.1137,97.9218,35.0,19.66,0.31,67.17,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,8,526,16.2578,97.9218,35.86,19.8,0.34,63.0,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,9,316,9.767,97.9218,36.43,20.39,0.43,61.91,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,10,247,7.6343,97.9218,36.81,22.25,0.05,59.95,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,11,243,7.5107,97.9218,36.66,22.72,0.05,60.51,3235378,61.2645
BRA,Brazil,RIO GRANDE DO NORTE,2016,12,406,12.5488,97.9218,36.84,22.15,0.7,62.79,3235378,61.2645
