iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,tmax_lag1,tmax_lag2,tmax_lag3,tmin_lag1,tmin_lag2,tmin_lag3,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,humedad_lag1,humedad_lag2,humedad_lag3,incidencia_lag1,incidencia_lag2,incidencia_lag3,poblacion
PER,Peru,PASCO,2016,2,7,2.5864,91.0089,29.41,18.4,4.51,87.16,35.97,34.2,33.95,18.6,19.31,19.83,4.93,3.05,1.87,77.29,74.64,72.23,4.4338,2.3014,0.6576,270648
PER,Peru,PASCO,2016,3,8,2.9559,91.0089,31.5,19.09,3.27,85.48,29.41,35.97,34.2,18.4,18.6,19.31,4.51,4.93,3.05,87.16,77.29,74.64,2.5864,4.4338,2.3014,270648
PER,Peru,PASCO,2016,4,14,5.1728,91.0089,32.9,16.99,0.72,76.81,31.5,29.41,35.97,19.09,18.4,18.6,3.27,4.51,4.93,85.48,87.16,77.29,2.9559,2.5864,4.4338,270648
PER,Peru,PASCO,2016,5,5,1.8474,91.0089,32.86,18.09,0.4,73.5,32.9,31.5,29.41,16.99,19.09,18.4,0.72,3.27,4.51,76.81,85.48,87.16,5.1728,2.9559,2.5864,270648
PER,Peru,PASCO,2016,6,1,0.3695,91.0089,31.94,17.61,0.56,69.07,32.86,32.9,31.5,18.09,16.99,19.09,0.4,0.72,3.27,73.5,76.81,85.48,1.8474,5.1728,2.9559,270648
PER,Peru,PASCO,2016,7,2,0.739,91.0089,34.07,19.83,0.25,55.17,31.94,32.86,32.9,17.61,18.09,16.99,0.56,0.4,0.72,69.07,73.5,76.81,0.3695,1.8474,5.1728,270648
PER,Peru,PASCO,2016,8,0,0.0,91.0089,34.71,17.47,0.48,53.67,34.07,31.94,32.86,19.83,17.61,18.09,0.25,0.56,0.4,55.17,69.07,73.5,0.739,0.3695,1.8474,270648
PER,Peru,PASCO,2016,9,0,0.0,91.0089,36.96,17.48,0.44,55.08,34.71,34.07,31.94,17.47,19.83,17.61,0.48,0.25,0.56,53.67,55.17,69.07,0.0,0.739,0.3695,270648
PER,Peru,PASCO,2016,10,1,0.3695,91.0089,36.27,20.34,0.47,54.87,36.96,34.71,34.07,17.48,17.47,19.83,0.44,0.48,0.25,55.08,53.67,55.17,0.0,0.0,0.739,270648
PER,Peru,PASCO,2016,11,0,0.0,91.0089,35.13,19.17,1.31,66.73,36.27,36.96,34.71,20.34,17.48,17.47,0.47,0.44,0.48,54.87,55.08,53.67,0.3695,0.0,0.0,270648
PER,Peru,PASCO,2016,12,0,0.0,91.0089,33.29,19.23,2.17,76.39,35.13,36.27,36.96,19.17,20.34,17.48,1.31,0.47,0.44,66.73,54.87,55.08,0.0,0.3695,0.0,270648
PER,Peru,PASCO,2017,1,2,0.7379,91.599,32.49,17.37,2.98,80.92,33.29,35.13,36.27,19.23,19.17,20.34,2.17,1.31,0.47,76.39,66.73,54.87,0.0,0.0,0.3695,271036
PER,Peru,PASCO,2017,2,1,0.369,91.599,31.75,18.14,3.25,80.95,32.49,33.29,35.13,17.37,19.23,19.17,2.98,2.17,1.31,80.92,76.39,66.73,0.7379,0.0,0.0,271036
PER,Peru,PASCO,2017,3,0,0.0,91.599,31.74,18.99,2.05,80.85,31.75,32.49,33.29,18.14,17.37,19.23,3.25,2.98,2.17,80.95,80.92,76.39,0.369,0.7379,0.0,271036
PER,Peru,PASCO,2017,4,0,0.0,91.599,32.51,18.51,0.99,77.92,31.74,31.75,32.49,18.99,18.14,17.37,2.05,3.25,2.98,80.85,80.95,80.92,0.0,0.369,0.7379,271036
PER,Peru,PASCO,2017,5,0,0.0,91.599,32.16,19.16,1.41,79.07,32.51,31.74,31.75,18.51,18.99,18.14,0.99,2.05,3.25,77.92,80.85,80.95,0.0,0.0,0.369,271036
PER,Peru,PASCO,2017,6,0,0.0,91.599,31.95,17.8,0.66,75.96,32.16,32.51,31.74,19.16,18.51,18.99,1.41,0.99,2.05,79.07,77.92,80.85,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,7,0,0.0,91.599,34.09,16.46,0.19,61.25,31.95,32.16,32.51,17.8,19.16,18.51,0.66,1.41,0.99,75.96,79.07,77.92,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,8,0,0.0,91.599,34.12,18.26,0.47,61.39,34.09,31.95,32.16,16.46,17.8,19.16,0.19,0.66,1.41,61.25,75.96,79.07,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,9,0,0.0,91.599,36.2,19.96,0.75,59.53,34.12,34.09,31.95,18.26,16.46,17.8,0.47,0.19,0.66,61.39,61.25,75.96,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,10,0,0.0,91.599,35.39,19.56,2.0,70.79,36.2,34.12,34.09,19.96,18.26,16.46,0.75,0.47,0.19,59.53,61.39,61.25,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,11,1,0.369,91.599,31.9,19.59,3.77,82.42,35.39,36.2,34.12,19.56,19.96,18.26,2.0,0.75,0.47,70.79,59.53,61.39,0.0,0.0,0.0,271036
PER,Peru,PASCO,2017,12,0,0.0,91.599,31.86,18.94,1.81,82.84,31.9,35.39,36.2,19.59,19.56,19.96,3.77,2.0,0.75,82.42,70.79,59.53,0.369,0.0,0.0,271036
PER,Peru,PASCO,2018,1,1,0.368,92.1863,30.56,18.25,2.53,82.13,31.86,31.9,35.39,18.94,19.59,19.56,1.81,3.77,2.0,82.84,82.42,70.79,0.0,0.369,0.0,271704
PER,Peru,PASCO,2018,2,0,0.0,92.1863,29.76,18.65,4.14,83.75,30.56,31.86,31.9,18.25,18.94,19.59,2.53,1.81,3.77,82.13,82.84,82.42,0.368,0.0,0.369,271704
PER,Peru,PASCO,2018,3,0,0.0,92.1863,30.47,18.11,2.69,84.29,29.76,30.56,31.86,18.65,18.25,18.94,4.14,2.53,1.81,83.75,82.13,82.84,0.0,0.368,0.0,271704
PER,Peru,PASCO,2018,4,0,0.0,92.1863,32.24,19.01,1.16,77.98,30.47,29.76,30.56,18.11,18.65,18.25,2.69,4.14,2.53,84.29,83.75,82.13,0.0,0.0,0.368,271704
PER,Peru,PASCO,2018,5,0,0.0,92.1863,32.47,16.95,1.23,77.17,32.24,30.47,29.76,19.01,18.11,18.65,1.16,2.69,4.14,77.98,84.29,83.75,0.0,0.0,0.0,271704
PER,Peru,PASCO,2018,6,0,0.0,92.1863,31.78,17.25,1.0,74.95,32.47,32.24,30.47,16.95,19.01,18.11,1.23,1.16,2.69,77.17,77.98,84.29,0.0,0.0,0.0,271704
PER,Peru,PASCO,2018,7,0,0.0,92.1863,33.48,17.4,0.27,61.1,31.78,32.47,32.24,17.25,16.95,19.01,1.0,1.23,1.16,74.95,77.17,77.98,0.0,0.0,0.0,271704
PER,Peru,PASCO,2018,8,1,0.368,92.1863,33.7,17.29,2.64,65.68,33.48,31.78,32.47,17.4,17.25,16.95,0.27,1.0,1.23,61.1,74.95,77.17,0.0,0.0,0.0,271704
PER,Peru,PASCO,2018,9,0,0.0,92.1863,34.77,17.83,0.04,56.63,33.7,33.48,31.78,17.29,17.4,17.25,2.64,0.27,1.0,65.68,61.1,74.95,0.368,0.0,0.0,271704
PER,Peru,PASCO,2018,10,0,0.0,92.1863,34.02,19.18,2.11,72.08,34.77,33.7,33.48,17.83,17.29,17.4,0.04,2.64,0.27,56.63,65.68,61.1,0.0,0.368,0.0,271704
PER,Peru,PASCO,2018,11,1,0.368,92.1863,33.12,19.5,1.52,75.91,34.02,34.77,33.7,19.18,17.83,17.29,2.11,0.04,2.64,72.08,56.63,65.68,0.0,0.0,0.368,271704
PER,Peru,PASCO,2018,12,0,0.0,92.1863,33.77,19.72,0.91,70.58,33.12,34.02,34.77,19.5,19.18,17.83,1.52,2.11,0.04,75.91,72.08,56.63,0.368,0.0,0.0,271704
PER,Peru,PASCO,2019,1,0,0.0,92.7705,33.76,18.85,1.18,72.81,33.77,33.12,34.02,19.72,19.5,19.18,0.91,1.52,2.11,70.58,75.91,72.08,0.0,0.368,0.0,272157
PER,Peru,PASCO,2019,2,0,0.0,92.7705,33.26,19.49,0.98,73.8,33.76,33.77,33.12,18.85,19.72,19.5,1.18,0.91,1.52,72.81,70.58,75.91,0.0,0.0,0.368,272157
PER,Peru,PASCO,2019,3,0,0.0,92.7705,33.47,19.48,1.26,73.21,33.26,33.76,33.77,19.49,18.85,19.72,0.98,1.18,0.91,73.8,72.81,70.58,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,4,0,0.0,92.7705,33.09,18.38,0.58,73.19,33.47,33.26,33.76,19.48,19.49,18.85,1.26,0.98,1.18,73.21,73.8,72.81,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,5,0,0.0,92.7705,34.67,19.5,0.32,67.31,33.09,33.47,33.26,18.38,19.48,19.49,0.58,1.26,0.98,73.19,73.21,73.8,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,6,0,0.0,92.7705,33.58,19.71,0.56,60.35,34.67,33.09,33.47,19.5,18.38,19.48,0.32,0.58,1.26,67.31,73.19,73.21,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,7,0,0.0,92.7705,33.48,17.49,1.2,65.83,33.58,34.67,33.09,19.71,19.5,18.38,0.56,0.32,0.58,60.35,67.31,73.19,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,8,1,0.3674,92.7705,35.25,16.5,0.06,50.73,33.48,33.58,34.67,17.49,19.71,19.5,1.2,0.56,0.32,65.83,60.35,67.31,0.0,0.0,0.0,272157
PER,Peru,PASCO,2019,9,5,1.8372,92.7705,36.35,20.7,0.37,50.19,35.25,33.48,33.58,16.5,17.49,19.71,0.06,1.2,0.56,50.73,65.83,60.35,0.3674,0.0,0.0,272157
PER,Peru,PASCO,2019,10,2,0.7349,92.7705,36.31,19.23,0.8,61.2,36.35,35.25,33.48,20.7,16.5,17.49,0.37,0.06,1.2,50.19,50.73,65.83,1.8372,0.3674,0.0,272157
PER,Peru,PASCO,2019,11,6,2.2046,92.7705,34.73,20.16,2.28,70.94,36.31,36.35,35.25,19.23,20.7,16.5,0.8,0.37,0.06,61.2,50.19,50.73,0.7349,1.8372,0.3674,272157
PER,Peru,PASCO,2019,12,25,9.1859,92.7705,31.29,19.59,4.72,81.18,34.73,36.31,36.35,20.16,19.23,20.7,2.28,0.8,0.37,70.94,61.2,50.19,2.2046,0.7349,1.8372,272157
PER,Peru,PASCO,2020,1,10,3.6778,93.3514,34.16,19.2,1.14,77.88,31.29,34.73,36.31,19.59,20.16,19.23,4.72,2.28,0.8,81.18,70.94,61.2,9.1859,2.2046,0.7349,271904
PER,Peru,PASCO,2020,2,30,11.0333,93.3514,33.04,19.76,1.32,77.69,34.16,31.29,34.73,19.2,19.59,20.16,1.14,4.72,2.28,77.88,81.18,70.94,3.6778,9.1859,2.2046,271904
PER,Peru,PASCO,2020,3,15,5.5167,93.3514,35.84,18.08,0.77,70.3,33.04,34.16,31.29,19.76,19.2,19.59,1.32,1.14,4.72,77.69,77.88,81.18,11.0333,3.6778,9.1859,271904
PER,Peru,PASCO,2020,4,3,1.1033,93.3514,35.39,18.92,0.33,63.19,35.84,33.04,34.16,18.08,19.76,19.2,0.77,1.32,1.14,70.3,77.69,77.88,5.5167,11.0333,3.6778,271904
PER,Peru,PASCO,2020,5,6,2.2067,93.3514,34.88,18.28,0.12,57.49,35.39,35.84,33.04,18.92,18.08,19.76,0.33,0.77,1.32,63.19,70.3,77.69,1.1033,5.5167,11.0333,271904
PER,Peru,PASCO,2020,6,0,0.0,93.3514,32.98,19.5,1.3,62.99,34.88,35.39,35.84,18.28,18.92,18.08,0.12,0.33,0.77,57.49,63.19,70.3,2.2067,1.1033,5.5167,271904
PER,Peru,PASCO,2020,7,2,0.7356,93.3514,32.19,16.3,1.95,71.08,32.98,34.88,35.39,19.5,18.28,18.92,1.3,0.12,0.33,62.99,57.49,63.19,0.0,2.2067,1.1033,271904
PER,Peru,PASCO,2020,8,2,0.7356,93.3514,35.55,16.91,0.27,58.4,32.19,32.98,34.88,16.3,19.5,18.28,1.95,1.3,0.12,71.08,62.99,57.49,0.7356,0.0,2.2067,271904
PER,Peru,PASCO,2020,9,11,4.0455,93.3514,35.61,19.69,0.36,57.92,35.55,32.19,32.98,16.91,16.3,19.5,0.27,1.95,1.3,58.4,71.08,62.99,0.7356,0.7356,0.0,271904
PER,Peru,PASCO,2020,10,36,13.24,93.3514,36.63,20.47,0.46,54.9,35.61,35.55,32.19,19.69,16.91,16.3,0.36,0.27,1.95,57.92,58.4,71.08,4.0455,0.7356,0.7356,271904
PER,Peru,PASCO,2020,11,176,64.7287,93.3514,37.1,19.89,0.58,63.38,36.63,35.61,35.55,20.47,19.69,16.91,0.46,0.36,0.27,54.9,57.92,58.4,13.24,4.0455,0.7356,271904
PER,Peru,PASCO,2020,12,83,30.5255,93.3514,33.44,19.74,2.39,72.4,37.1,36.63,35.61,19.89,20.47,19.69,0.58,0.46,0.36,63.38,54.9,57.92,64.7287,13.24,4.0455,271904
PER,Peru,PASCO,2021,1,80,29.5375,93.9288,30.35,18.91,6.17,80.69,33.44,37.1,36.63,19.74,19.89,20.47,2.39,0.58,0.46,72.4,63.38,54.9,30.5255,64.7287,13.24,270842
PER,Peru,PASCO,2021,2,33,12.1842,93.9288,34.97,18.81,0.8,76.42,30.35,33.44,37.1,18.91,19.74,19.89,6.17,2.39,0.58,80.69,72.4,63.38,29.5375,30.5255,64.7287,270842
PER,Peru,PASCO,2021,3,58,21.4147,93.9288,33.54,18.88,0.66,73.82,34.97,30.35,33.44,18.81,18.91,19.74,0.8,6.17,2.39,76.42,80.69,72.4,12.1842,29.5375,30.5255,270842
PER,Peru,PASCO,2021,4,27,9.9689,93.9288,32.57,18.72,1.24,74.95,33.54,34.97,30.35,18.88,18.81,18.91,0.66,0.8,6.17,73.82,76.42,80.69,21.4147,12.1842,29.5375,270842
PER,Peru,PASCO,2021,5,21,7.7536,93.9288,34.11,18.61,0.08,61.43,32.57,33.54,34.97,18.72,18.88,18.81,1.24,0.66,0.8,74.95,73.82,76.42,9.9689,21.4147,12.1842,270842
PER,Peru,PASCO,2021,6,19,7.0152,93.9288,32.56,17.07,0.35,62.54,34.11,32.57,33.54,18.61,18.72,18.88,0.08,1.24,0.66,61.43,74.95,73.82,7.7536,9.9689,21.4147,270842
PER,Peru,PASCO,2021,7,27,9.9689,93.9288,34.5,17.0,0.07,49.96,32.56,34.11,32.57,17.07,18.61,18.72,0.35,0.08,1.24,62.54,61.43,74.95,7.0152,7.7536,9.9689,270842
PER,Peru,PASCO,2021,8,42,15.5072,93.9288,35.71,19.11,0.2,49.41,34.5,32.56,34.11,17.0,17.07,18.61,0.07,0.35,0.08,49.96,62.54,61.43,9.9689,7.0152,7.7536,270842
PER,Peru,PASCO,2021,9,43,15.8764,93.9288,35.95,19.94,0.1,49.82,35.71,34.5,32.56,19.11,17.0,17.07,0.2,0.07,0.35,49.41,49.96,62.54,15.5072,9.9689,7.0152,270842
PER,Peru,PASCO,2021,10,113,41.7217,93.9288,36.63,19.62,0.19,51.76,35.95,35.71,34.5,19.94,19.11,17.0,0.1,0.2,0.07,49.82,49.41,49.96,15.8764,15.5072,9.9689,270842
PER,Peru,PASCO,2021,11,104,38.3988,93.9288,34.65,19.1,0.64,62.82,36.63,35.95,35.71,19.62,19.94,19.11,0.19,0.1,0.2,51.76,49.82,49.41,41.7217,15.8764,15.5072,270842
PER,Peru,PASCO,2021,12,49,18.0917,93.9288,35.54,20.31,0.97,67.28,34.65,36.63,35.95,19.1,19.62,19.94,0.64,0.19,0.1,62.82,51.76,49.82,38.3988,41.7217,15.8764,270842
PER,Peru,PASCO,2022,1,140,51.9874,94.5023,34.98,20.31,0.59,65.17,35.54,34.65,36.63,20.31,19.1,19.62,0.97,0.64,0.19,67.28,62.82,51.76,18.0917,38.3988,41.7217,269296
PER,Peru,PASCO,2022,2,102,37.8765,94.5023,34.76,18.92,1.37,73.58,34.98,35.54,34.65,20.31,20.31,19.1,0.59,0.97,0.64,65.17,67.28,62.82,51.9874,18.0917,38.3988,269296
PER,Peru,PASCO,2022,3,76,28.2217,94.5023,34.47,19.18,1.26,72.75,34.76,34.98,35.54,18.92,20.31,20.31,1.37,0.59,0.97,73.58,65.17,67.28,37.8765,51.9874,18.0917,269296
PER,Peru,PASCO,2022,4,71,26.365,94.5023,34.1,19.11,0.54,67.39,34.47,34.76,34.98,19.18,18.92,20.31,1.26,1.37,0.59,72.75,73.58,65.17,28.2217,37.8765,51.9874,269296
PER,Peru,PASCO,2022,5,61,22.6517,94.5023,33.67,17.63,0.64,63.23,34.1,34.47,34.76,19.11,19.18,18.92,0.54,1.26,1.37,67.39,72.75,73.58,26.365,28.2217,37.8765,269296
PER,Peru,PASCO,2022,6,17,6.3128,94.5023,32.69,14.89,0.1,59.59,33.67,34.1,34.47,17.63,19.11,19.18,0.64,0.54,1.26,63.23,67.39,72.75,22.6517,26.365,28.2217,269296
PER,Peru,PASCO,2022,7,12,4.4561,94.5023,34.17,20.15,0.28,54.31,32.69,33.67,34.1,14.89,17.63,19.11,0.1,0.64,0.54,59.59,63.23,67.39,6.3128,22.6517,26.365,269296
PER,Peru,PASCO,2022,8,3,1.114,94.5023,35.14,16.29,0.2,50.84,34.17,32.69,33.67,20.15,14.89,17.63,0.28,0.1,0.64,54.31,59.59,63.23,4.4561,6.3128,22.6517,269296
PER,Peru,PASCO,2022,9,8,2.9707,94.5023,35.19,18.49,0.27,51.91,35.14,34.17,32.69,16.29,20.15,14.89,0.2,0.28,0.1,50.84,54.31,59.59,1.114,4.4561,6.3128,269296
PER,Peru,PASCO,2022,10,1,0.3713,94.5023,35.63,19.66,0.03,54.97,35.19,35.14,34.17,18.49,16.29,20.15,0.27,0.2,0.28,51.91,50.84,54.31,2.9707,1.114,4.4561,269296
PER,Peru,PASCO,2022,11,4,1.4854,94.5023,37.43,17.63,0.09,51.96,35.63,35.19,35.14,19.66,18.49,16.29,0.03,0.27,0.2,54.97,51.91,50.84,0.3713,2.9707,1.114,269296
PER,Peru,PASCO,2022,12,1,0.3713,94.5023,35.86,19.71,1.15,65.92,37.43,35.63,35.19,17.63,19.66,18.49,0.09,0.03,0.27,51.96,54.97,51.91,1.4854,0.3713,2.9707,269296
PER,Peru,PIURA,2014,4,316,17.2725,89.8162,37.69,20.86,0.14,56.39,39.05,36.79,36.79,22.35,21.18,21.33,0.37,0.45,0.23,54.37,57.06,59.56,15.4141,2.3504,0.328,1829496
PER,Peru,PIURA,2014,5,319,17.4365,89.8162,36.06,20.51,0.22,61.8,37.69,39.05,36.79,20.86,22.35,21.18,0.14,0.37,0.45,56.39,54.37,57.06,17.2725,15.4141,2.3504,1829496
PER,Peru,PIURA,2014,6,738,40.339,89.8162,37.58,19.58,0.17,63.9,36.06,37.69,39.05,20.51,20.86,22.35,0.22,0.14,0.37,61.8,56.39,54.37,17.4365,17.2725,15.4141,1829496
PER,Peru,PIURA,2014,7,245,13.3917,89.8162,36.06,17.86,0.06,63.19,37.58,36.06,37.69,19.58,20.51,20.86,0.17,0.22,0.14,63.9,61.8,56.39,40.339,17.4365,17.2725,1829496
PER,Peru,PIURA,2014,8,332,18.1471,89.8162,35.96,17.24,0.05,61.46,36.06,37.58,36.06,17.86,19.58,20.51,0.06,0.17,0.22,63.19,63.9,61.8,13.3917,40.339,17.4365,1829496
PER,Peru,PIURA,2014,9,204,11.1506,89.8162,35.21,17.03,0.03,59.83,35.96,36.06,37.58,17.24,17.86,19.58,0.05,0.06,0.17,61.46,63.19,63.9,18.1471,13.3917,40.339,1829496
PER,Peru,PIURA,2014,10,82,4.4821,89.8162,35.22,17.66,0.26,59.05,35.21,35.96,36.06,17.03,17.24,17.86,0.03,0.05,0.06,59.83,61.46,63.19,11.1506,18.1471,13.3917,1829496
PER,Peru,PIURA,2014,11,60,3.2796,89.8162,35.22,17.46,0.02,58.82,35.22,35.21,35.96,17.66,17.03,17.24,0.26,0.03,0.05,59.05,59.83,61.46,4.4821,11.1506,18.1471,1829496
PER,Peru,PIURA,2014,12,47,2.569,89.8162,36.54,18.33,0.24,58.98,35.22,35.22,35.21,17.46,17.66,17.03,0.02,0.26,0.03,58.82,59.05,59.83,3.2796,4.4821,11.1506,1829496
PER,Peru,PIURA,2015,1,195,10.5741,90.4147,36.28,20.72,0.25,59.6,36.54,35.22,35.22,18.33,17.46,17.66,0.24,0.02,0.26,58.98,58.82,59.05,2.569,3.2796,4.4821,1844129
PER,Peru,PIURA,2015,2,492,26.6793,90.4147,37.41,22.1,0.31,60.57,36.28,36.54,35.22,20.72,18.33,17.46,0.25,0.24,0.02,59.6,58.98,58.82,10.5741,2.569,3.2796,1844129
PER,Peru,PIURA,2015,3,1384,75.049,90.4147,37.05,22.71,1.78,63.65,37.41,36.28,36.54,22.1,20.72,18.33,0.31,0.25,0.24,60.57,59.6,58.98,26.6793,10.5741,2.569,1844129
PER,Peru,PIURA,2015,4,4033,218.694,90.4147,38.84,21.1,0.14,59.39,37.05,37.41,36.28,22.71,22.1,20.72,1.78,0.31,0.25,63.65,60.57,59.6,75.049,26.6793,10.5741,1844129
PER,Peru,PIURA,2015,5,7147,387.5542,90.4147,38.37,21.18,0.29,62.31,38.84,37.05,37.41,21.1,22.71,22.1,0.14,1.78,0.31,59.39,63.65,60.57,218.694,75.049,26.6793,1844129
PER,Peru,PIURA,2015,6,3920,212.5665,90.4147,40.42,20.21,0.17,62.8,38.37,38.84,37.05,21.18,21.1,22.71,0.29,0.14,1.78,62.31,59.39,63.65,387.5542,218.694,75.049,1844129
PER,Peru,PIURA,2015,7,1282,69.5179,90.4147,35.24,18.92,0.08,63.15,40.42,38.37,38.84,20.21,21.18,21.1,0.17,0.29,0.14,62.8,62.31,59.39,212.5665,387.5542,218.694,1844129
PER,Peru,PIURA,2015,8,755,40.9407,90.4147,35.39,18.04,0.02,62.29,35.24,40.42,38.37,18.92,20.21,21.18,0.08,0.17,0.29,63.15,62.8,62.31,69.5179,212.5665,387.5542,1844129
PER,Peru,PIURA,2015,9,385,20.8771,90.4147,36.4,18.95,0.02,60.49,35.39,35.24,40.42,18.04,18.92,20.21,0.02,0.08,0.17,62.29,63.15,62.8,40.9407,69.5179,212.5665,1844129
PER,Peru,PIURA,2015,10,206,11.1706,90.4147,36.58,19.2,0.1,58.91,36.4,35.39,35.24,18.95,18.04,18.92,0.02,0.02,0.08,60.49,62.29,63.15,20.8771,40.9407,69.5179,1844129
PER,Peru,PIURA,2015,11,135,7.3205,90.4147,36.7,18.0,0.23,59.58,36.58,36.4,35.39,19.2,18.95,18.04,0.1,0.02,0.02,58.91,60.49,62.29,11.1706,20.8771,40.9407,1844129
PER,Peru,PIURA,2015,12,108,5.8564,90.4147,38.37,20.5,0.06,58.66,36.7,36.58,36.4,18.0,19.2,18.95,0.23,0.1,0.02,59.58,58.91,60.49,7.3205,11.1706,20.8771,1844129
PER,Peru,PIURA,2016,1,348,18.3555,91.0089,38.41,22.54,0.12,59.93,38.37,36.7,36.58,20.5,18.0,19.2,0.06,0.23,0.1,58.66,59.58,58.91,5.8564,7.3205,11.1706,1895887
PER,Peru,PIURA,2016,2,780,41.1417,91.0089,38.57,23.42,1.29,62.13,38.41,38.37,36.7,22.54,20.5,18.0,0.12,0.06,0.23,59.93,58.66,59.58,18.3555,5.8564,7.3205,1895887
PER,Peru,PIURA,2016,3,843,44.4647,91.0089,38.98,22.88,1.4,62.46,38.57,38.41,38.37,23.42,22.54,20.5,1.29,0.12,0.06,62.13,59.93,58.66,41.1417,18.3555,5.8564,1895887
PER,Peru,PIURA,2016,4,1316,69.4134,91.0089,37.84,21.68,0.36,58.48,38.98,38.57,38.41,22.88,23.42,22.54,1.4,1.29,0.12,62.46,62.13,59.93,44.4647,41.1417,18.3555,1895887
PER,Peru,PIURA,2016,5,1965,103.6454,91.0089,37.45,19.97,0.08,59.21,37.84,38.98,38.57,21.68,22.88,23.42,0.36,1.4,1.29,58.48,62.46,62.13,69.4134,44.4647,41.1417,1895887
PER,Peru,PIURA,2016,6,1003,52.904,91.0089,36.69,18.32,0.1,63.43,37.45,37.84,38.98,19.97,21.68,22.88,0.08,0.36,1.4,59.21,58.48,62.46,103.6454,69.4134,44.4647,1895887
PER,Peru,PIURA,2016,7,600,31.6475,91.0089,35.28,18.04,0.07,64.35,36.69,37.45,37.84,18.32,19.97,21.68,0.1,0.08,0.36,63.43,59.21,58.48,52.904,103.6454,69.4134,1895887
PER,Peru,PIURA,2016,8,234,12.3425,91.0089,37.23,17.76,0.01,62.39,35.28,36.69,37.45,18.04,18.32,19.97,0.07,0.1,0.08,64.35,63.43,59.21,31.6475,52.904,103.6454,1895887
PER,Peru,PIURA,2016,9,163,8.5976,91.0089,34.88,17.62,0.12,59.39,37.23,35.28,36.69,17.76,18.04,18.32,0.01,0.07,0.1,62.39,64.35,63.43,12.3425,31.6475,52.904,1895887
PER,Peru,PIURA,2016,10,166,8.7558,91.0089,34.36,16.58,0.18,59.77,34.88,37.23,35.28,17.62,17.76,18.04,0.12,0.01,0.07,59.39,62.39,64.35,8.5976,12.3425,31.6475,1895887
PER,Peru,PIURA,2016,11,101,5.3273,91.0089,35.19,15.34,0.03,58.93,34.36,34.88,37.23,16.58,17.62,17.76,0.18,0.12,0.01,59.77,59.39,62.39,8.7558,8.5976,12.3425,1895887
PER,Peru,PIURA,2016,12,91,4.7999,91.0089,35.44,19.48,0.22,59.02,35.19,34.36,34.88,15.34,16.58,17.62,0.03,0.18,0.12,58.93,59.77,59.39,5.3273,8.7558,8.5976,1895887
PER,Peru,PIURA,2017,1,280,14.4778,91.599,35.84,22.07,1.32,62.54,35.44,35.19,34.36,19.48,15.34,16.58,0.22,0.03,0.18,59.02,58.93,59.77,4.7999,5.3273,8.7558,1933994
PER,Peru,PIURA,2017,2,905,46.7944,91.599,36.06,22.46,6.25,73.37,35.84,35.44,35.19,22.07,19.48,15.34,1.32,0.22,0.03,62.54,59.02,58.93,14.4778,4.7999,5.3273,1933994
PER,Peru,PIURA,2017,3,4177,215.9779,91.599,33.95,22.6,12.88,82.05,36.06,35.84,35.44,22.46,22.07,19.48,6.25,1.32,0.22,73.37,62.54,59.02,46.7944,14.4778,4.7999,1933994
PER,Peru,PIURA,2017,4,20676,1069.0829,91.599,33.36,20.94,0.62,74.87,33.95,36.06,35.84,22.6,22.46,22.07,12.88,6.25,1.32,82.05,73.37,62.54,215.9779,46.7944,14.4778,1933994
PER,Peru,PIURA,2017,5,12087,624.9761,91.599,33.86,19.01,0.37,71.38,33.36,33.95,36.06,20.94,22.6,22.46,0.62,12.88,6.25,74.87,82.05,73.37,1069.0829,215.9779,46.7944,1933994
PER,Peru,PIURA,2017,6,3956,204.5508,91.599,32.95,17.75,0.07,69.76,33.86,33.36,33.95,19.01,20.94,22.6,0.37,0.62,12.88,71.38,74.87,82.05,624.9761,1069.0829,215.9779,1933994
PER,Peru,PIURA,2017,7,1331,68.8213,91.599,33.24,16.43,0.04,68.56,32.95,33.86,33.36,17.75,19.01,20.94,0.07,0.37,0.62,69.76,71.38,74.87,204.5508,624.9761,1069.0829,1933994
PER,Peru,PIURA,2017,8,314,16.2358,91.599,33.21,16.99,0.06,64.29,33.24,32.95,33.86,16.43,17.75,19.01,0.04,0.07,0.37,68.56,69.76,71.38,68.8213,204.5508,624.9761,1933994
PER,Peru,PIURA,2017,9,190,9.8242,91.599,34.15,16.5,0.01,61.59,33.21,33.24,32.95,16.99,16.43,17.75,0.06,0.04,0.07,64.29,68.56,69.76,16.2358,68.8213,204.5508,1933994
